gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src
112020520,Prepaid Expense-Rent,09,2021,229220.79,"E0750 - Siam Kraft Industry Co., Ltd."
112020590,Prepaid expenses - Others,09,2021,81177242.15,"E0750 - Siam Kraft Industry Co., Ltd."
112020600,Advances payment-Goods/Services,09,2021,1298100.89,"E0750 - Siam Kraft Industry Co., Ltd."
112020610,Advance payment for PPE,09,2021,25810755.89,"E0750 - Siam Kraft Industry Co., Ltd."
112020620,Advance payment for intangible assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020630,Advance payment - Share,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020690,Advance payment for Others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020700,Deposits - Paid,09,2021,443158.6,"E0750 - Siam Kraft Industry Co., Ltd."
112020710,Customers' retention,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020720,Cost of uncompleted contracts,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020730,Deferred charges - Finance costs,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020800,Insurance assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020900,Short-term Revenue Department Receivable - CIT,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020910,Refundable Tax (Non CIT),09,2021,96558439.74,"E0750 - Siam Kraft Industry Co., Ltd."
112020920,Value added tax (Input tax > Output tax),09,2021,8205908.71,"E0750 - Siam Kraft Industry Co., Ltd."
112020930,VAT-Input Tax - Deferred (Recoverable),09,2021,18391540.66,"E0750 - Siam Kraft Industry Co., Ltd."
112020940,Import duty refund,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112020950,Tax refund coupon,09,2021,5046076.15,"E0750 - Siam Kraft Industry Co., Ltd."
112020000,Other receivables,09,2021,759711048.32,"E0750 - Siam Kraft Industry Co., Ltd."
112030100,Contract assets,09,2021,15200978.13,"E0750 - Siam Kraft Industry Co., Ltd."
112030000,Current contract assets,09,2021,15200978.13,"E0750 - Siam Kraft Industry Co., Ltd."
112000000,Trade and other current receivables,09,2021,6729837120.24,"E0750 - Siam Kraft Industry Co., Ltd."
113010100,Current portion of long-term loans - Related parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113010200,Current portion of long-term loans - Other parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113010000,Current portion of long-term loans,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113020100,Short-term loans - Related parties,09,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
113020200,Short-term loans - Other parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113020000,Short-term loans,09,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
113000000,Short-term Loans,09,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
114010100,Finished goods,09,2021,1484889976.02,"E0750 - Siam Kraft Industry Co., Ltd."
114010110,Accumulated decline in value of finished goods,09,2021,-9339823.33,"E0750 - Siam Kraft Industry Co., Ltd."
114010120,Accumulated other write-down of finished goods,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114010000,Finished goods,09,2021,1475550152.69,"E0750 - Siam Kraft Industry Co., Ltd."
114020100,Goods in process,09,2021,93287056.23,"E0750 - Siam Kraft Industry Co., Ltd."
114020110,Accumulated decline in value of goods in process,09,2021,-3782904.13,"E0750 - Siam Kraft Industry Co., Ltd."
114020120,Accumulated other write-down of goods in process,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114020200,Work in process - Service business,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114020210,Accum. decline in value of work in process-Service business,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114020220,Accum. other write-down of work in process-Service business,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114020000,Goods in process,09,2021,89504152.1,"E0750 - Siam Kraft Industry Co., Ltd."
114030100,Raw materials,09,2021,2077497894.72,"E0750 - Siam Kraft Industry Co., Ltd."
114030110,Accumulated decline in value of raw materials,09,2021,-29150761.98,"E0750 - Siam Kraft Industry Co., Ltd."
114030120,Accumulated other write-down of raw materials,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114030000,Raw materials,09,2021,2048347132.74,"E0750 - Siam Kraft Industry Co., Ltd."
114040100,Spare parts,09,2021,282534378.33,"E0750 - Siam Kraft Industry Co., Ltd."
114040110,Accumulated decline in value of spare parts,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114040120,Accumulated other write-down of spare parts,09,2021,-24290659.19,"E0750 - Siam Kraft Industry Co., Ltd."
114040000,Spare parts,09,2021,258243719.14,"E0750 - Siam Kraft Industry Co., Ltd."
114050100,"Stores, supplies and others",09,2021,415157284.24,"E0750 - Siam Kraft Industry Co., Ltd."
114050110,"Accumulated decline in value of stores, supplies and others",09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114050120,"Accumulated other write-down of stores, supplies and others",09,2021,-3157883.36,"E0750 - Siam Kraft Industry Co., Ltd."
114050000,"Stores, supplies and others",09,2021,411999400.88,"E0750 - Siam Kraft Industry Co., Ltd."
114060100,Goods in transit,09,2021,836734804.77,"E0750 - Siam Kraft Industry Co., Ltd."
114060110,Accumulated decline in value of goods in transit,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114060120,Accumulated other write-down of goods in transit,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114060000,Goods in transit,09,2021,836734804.77,"E0750 - Siam Kraft Industry Co., Ltd."
114070100,Land development for sales,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114070110,Accumulated decline in value of land development for sales,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114070120,Accumulated other write-down of land development for sales,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114070000,Land development for sales,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114000000,Inventories,09,2021,5120379362.32,"E0750 - Siam Kraft Industry Co., Ltd."
115010100,Invest in debt instrument-maturity within 1 yr-FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115010110,Invest in debt instrument-maturity within 1 yr-FVTPL-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115010000,Invest in debt instrument-maturity within 1 yr - FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115020100,Invest in debt instrument-maturity within 1 yr - FVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115020110,Invest in debt instrument-maturity within 1 yr-FVOCI-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115020200,Investment in debt instrument (in private equity fund),09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115020210,Invest in debt instrument (in private equity fund) - FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115020000,Invest in debt instrument-maturity within 1 yr - FVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115030100,Invest in debt instrument-maturity within 1 yr-Amortize cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115030120,Invest in debt instrument-maturity within 1 yr-Amort.-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115030000,Invest in debt instrument-maturity within 1 yr-Amortize cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115040100,Fixed deposit maturity within 1 year - Amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115040120,Fixed deposit maturity within 1 yr - Amortized cost- Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115040000,Fixed deposit maturity within 1 year - Amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115050100,Investment in equity instru matur within 1 yr-FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115050110,Investment in equity instru matur within 1 yr-FVTPL-FV Adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115050000,Investment in equity instru matur within 1 yr-FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115060100,Investment in equity instru matur within 1 yrFVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115060110,Investment in equity instru matur within 1 yr-FVOCI-FV Adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115060000,Investment in equity instru matur within 1 yr-FVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070100,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-CommonStock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070110,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-CommonSt-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070120,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-CS-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070200,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-PreferredSt,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070210,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-PS-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070220,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-PS-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070300,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-Warrant,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070310,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-WT-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070320,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs)-WT-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115070000,InvestInEquityInstruMaturWithin1yr-AtCost(NPAEs),09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115080110,Derivative assets - Price risk - Fair value adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115080210,Derivative assets - Foreign exchange risk - Fair value adj.,09,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
115080310,Derivative assets - Interest risk- Fair value adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115080910,Derivative assets - Other- Fair value adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115080000,Derivative assets,09,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
115000000,Other current financial assets,09,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
116010100,Corporate income tax assets - Current Year,09,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
116010200,Corporate income tax assets - Prior Year,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116010000,Corporate income tax assets,09,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
116020100,Biological assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116020000,Current biological assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116030100,Current non-cash financial assets pledged as collateral,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116030200,Cash&cash equivalent/ST investments restricted or pledged,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116030900,Other current assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116030000,Current non-cash financial assets pledged as collateral,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116000000,Other current assets,09,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
117010100,Assets of subsidiaries classified as held for sale,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117010000,Assets of subsidiaries classified as held for sale,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117020100,Non-current assets classified as held for sale - Investments,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117020000,Non-current assets classified as held for sale - Investments,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030100,Non-current assets -held for sale - Land&Land improvements,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030200,Non-current assets -held for sale - Quarries,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030300,Non-current assets -held for sale - Building&structures,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030400,Non-current assets -held for sale - Machinery&equipment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030500,Non-current assets -held for sale - Transportation equipment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030600,Non-current assets -held for sale- Office furniture & equip.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030700,Non-current assets -held for sale- Construction in progress,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030900,Non-current assets -held for sale - Other depreciable assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117030000,Non-current assets -held for sale - PPE,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117040100,Non-current assets -held for sale - Intangible assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117040000,Non-current assets -held for sale - Intangible assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
117000000,Non-current assets classified as held for sale,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900100,Interco.elim.offset-Trade receivables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900150,Interco.elim.offset-Other receivable,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900200,Interco.elim.offset-Accrued income - Rent,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900250,Interco.elim.offset-Prepaid expenses,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900300,Interco.elim.offset-Prepaid expenses - Rent,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900350,Interco.elim.offset-Contract assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900400,Interco.elim.offset-Short-term loans,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900450,Interco.elim.offset-Current portion of long-term loan,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900000,Other current assets - Intercompany eliminations offset,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
110000000,Total current assets,09,2021,20455490608.56,"E0750 - Siam Kraft Industry Co., Ltd."
121010100,Investment in debt instrument- FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121010110,Invest in debt instrument - FVTPL - Fair value adjustment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121010000,Investment in debt instrument - FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121020100,Investment in debt instrument - FVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121020110,Invest in debt instrument - FVOCI - Fair value adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121020200,Invest in debt instru-in private equity fund-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121020210,Invest in debt ins.-private equity fund- Non-current-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121020000,Investment in debt instrument - FVOCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121030100,Debt instrument - amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121030120,Debt instrument - amortized cost - Impairment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121030000,Debt instrument - amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121040100,Fixed deposit maturity over 1 year - amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121040120,Fixed deposit maturity over 1 yr-amortized cost - Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121040000,Fixed deposit maturity over 1 year - amortized cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121050100,Investment in equity instrument  - FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121050110,Invest in equity instrument - FVTPL - Fair value adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121050000,Investment in equity instrument - FVTPL,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121060100,Investment in equity instrument - FVOCI,09,2021,806957866.96,"E0750 - Siam Kraft Industry Co., Ltd."
121060110,Invest in equity instrument - FVOCI - Fair Value adj.,09,2021,330906513.94,"E0750 - Siam Kraft Industry Co., Ltd."
121060000,Investment in equity instrument - FVOCI,09,2021,1137864380.9,"E0750 - Siam Kraft Industry Co., Ltd."
121070100,Investment in Equity-At cost (NPAEs)-Common stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070110,Investment in Equity-At cost (NPAEs)-Common stock-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070120,Investment in Equity-At cost (NPAEs)-Common stock-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070200,Investment in Equity-At cost (NPAEs)-Preferred stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070210,Investment in Equity-At cost (NPAEs)-Preferred stock-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070220,Investment in Equity-At cost (NPAEs)-Preferred stock-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070300,Investment in Equity-At cost (NPAEs)-Warrant,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070310,Investment in Equity-At cost (NPAEs)-Warrant-FV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070320,Investment in Equity-At cost (NPAEs)-Warrant-Impair,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121070000,Investment in Equity-At cost (NPAEs),09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080110,Derivative assets -Non-current- price risk - FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080210,Derivative assets -Non-current - Foreign excha risk - FV adj,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080310,Derivative assets -Non-current - Interest risk- FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080910,Derivative assets -Non-current - Other- FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080000,Derivative assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121000000,Other non-current financial assets,09,2021,1137864380.9,"E0750 - Siam Kraft Industry Co., Ltd."
122010100,Investments in subsidiaries - Cost,09,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
122010120,Investments in subsidiaries - Impairment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122010000,Investments in subsidiaries,09,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
122020100,Investments in joint ventures - Cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122020120,Investments in joint ventures - Impairment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122020200,Investments in joint ventures - Share of profit or loss,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122020300,Investments in joint ventures - Share of OCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122020000,Investments in joint ventures,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122030100,Investments in associates - Cost,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122030120,Investments in associates - Impairment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122030200,Investments in associates - Share of profit or loss,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122030300,Investments in associates - Share of OCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122030000,Investments in associates,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122000000,"Investments in subsidiaries, joint ventures and associates",09,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
123010100,Trade receivables - Related parties - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123010110,Allowance impair loss on trade receivable-Related-NonCurrent,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123010200,Trade receivables - Other parties - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123010210,Allowance impair loss-trade receivable-OtherParty-NonCurrent,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123010300,Notes receivable-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123010000,Trade receivables - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020100,Other receivable - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020110,Allowance for impair loss on other receivables-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020200,Long-term AR - Finance leases,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020210,Long-term deferred interest income - Financial leases,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020250,Leasehold,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020260,Survey expenses materials and limestone quarry,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020300,Prepaid expenses - Royalty fee & License - Non-current,09,2021,36032536.27,"E0750 - Siam Kraft Industry Co., Ltd."
123020310,Prepaid Expense-Rent-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020390,Prepaid expenses - Other - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020400,Advances payment-Goods/Services - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020410,Advance payment for PPE - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020420,Advance payment for intangible assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020430,Advance payment - Share - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020490,Advance payment for others - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020500,Deposits for import duty,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020510,Deposits - Paid - Non-current,09,2021,1585295.73,"E0750 - Siam Kraft Industry Co., Ltd."
123020520,Customers' retention - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020600,Deferred factory expenses,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020610,Deferred charges - Finance costs - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020690,Deferred charges - Other -Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020800,Insurance assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020900,Refundable Tax (Non CIT)-Non Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020000,Other receivables - Non-current,09,2021,37617832.0,"E0750 - Siam Kraft Industry Co., Ltd."
123030100,Contract assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123030000,Non-current contract assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123000000,Other non-current receivables,09,2021,37617832.0,"E0750 - Siam Kraft Industry Co., Ltd."
124000100,Long-term loans - Related parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
124000200,Long-term loans - Other parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
124000000,Long-term loans,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
125010100,Investment property - Land & Land improvements,09,2021,83405443.47,"E0750 - Siam Kraft Industry Co., Ltd."
125010110,Accumulated depreciation -IP- Land & Land improvements,09,2021,-51446876.16,"E0750 - Siam Kraft Industry Co., Ltd."
125010120,Accumulated impairment - IP- Land & Land improvements,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
125010130,Transfer to assets held for sale - IP - Land,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
