gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src
112020940,Import duty refund,08,2021,81177242.15,"E0750 - Siam Kraft Industry Co., Ltd."
112020950,Tax refund coupon,08,2021,1298100.89,"E0750 - Siam Kraft Industry Co., Ltd."
112020000,Other receivables,08,2021,25810755.89,"E0750 - Siam Kraft Industry Co., Ltd."
112030100,Contract assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112030000,Current contract assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
112000000,Trade and other current receivables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113020100,Short-term loans - Related parties,08,2021,443158.6,"E0750 - Siam Kraft Industry Co., Ltd."
113020000,Short-term loans,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
113000000,Short-term Loans,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114010100,Finished goods,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114010110,Accumulated decline in value of finished goods,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114010000,Finished goods,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114020100,Goods in process,08,2021,96558439.74,"E0750 - Siam Kraft Industry Co., Ltd."
114020110,Accumulated decline in value of goods in process,08,2021,8205908.71,"E0750 - Siam Kraft Industry Co., Ltd."
114020000,Goods in process,08,2021,18391540.66,"E0750 - Siam Kraft Industry Co., Ltd."
114030100,Raw materials,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114030110,Accumulated decline in value of raw materials,08,2021,5046076.15,"E0750 - Siam Kraft Industry Co., Ltd."
114030000,Raw materials,08,2021,759711048.32,"E0750 - Siam Kraft Industry Co., Ltd."
114040100,Spare parts,08,2021,15200978.13,"E0750 - Siam Kraft Industry Co., Ltd."
114040120,Accumulated other write-down of spare parts,08,2021,15200978.13,"E0750 - Siam Kraft Industry Co., Ltd."
114040000,Spare parts,08,2021,6729837120.24,"E0750 - Siam Kraft Industry Co., Ltd."
114050100,"Stores, supplies and others",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114050110,"Accumulated decline in value of stores, supplies and others",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114050120,"Accumulated other write-down of stores, supplies and others",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114050000,"Stores, supplies and others",08,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
114060100,Goods in transit,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
114060000,Goods in transit,08,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
114000000,Inventories,08,2021,8513568061.69,"E0750 - Siam Kraft Industry Co., Ltd."
115040100,Fixed deposit maturity within 1 year - Amortized cost,08,2021,1484889976.02,"E0750 - Siam Kraft Industry Co., Ltd."
115040000,Fixed deposit maturity within 1 year - Amortized cost,08,2021,-9339823.33,"E0750 - Siam Kraft Industry Co., Ltd."
115080210,Derivative assets - Foreign exchange risk - Fair value adj.,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
115080310,Derivative assets - Interest risk- Fair value adj.,08,2021,1475550152.69,"E0750 - Siam Kraft Industry Co., Ltd."
115080000,Derivative assets,08,2021,93287056.23,"E0750 - Siam Kraft Industry Co., Ltd."
115000000,Other current financial assets,08,2021,-3782904.13,"E0750 - Siam Kraft Industry Co., Ltd."
116010100,Corporate income tax assets - Current Year,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116010200,Corporate income tax assets - Prior Year,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116010000,Corporate income tax assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
116000000,Other current assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
119900100,Interco.elim.offset-Trade receivables,08,2021,89504152.1,"E0750 - Siam Kraft Industry Co., Ltd."
119900350,Interco.elim.offset-Contract assets,08,2021,2077497894.72,"E0750 - Siam Kraft Industry Co., Ltd."
119900000,Other current assets - Intercompany eliminations offset,08,2021,-29150761.98,"E0750 - Siam Kraft Industry Co., Ltd."
110000000,Total current assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121060100,Investment in equity instrument - FVOCI,08,2021,2048347132.74,"E0750 - Siam Kraft Industry Co., Ltd."
121060110,Invest in equity instrument - FVOCI - Fair Value adj.,08,2021,282534378.33,"E0750 - Siam Kraft Industry Co., Ltd."
121060000,Investment in equity instrument - FVOCI,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
121080210,Derivative assets -Non-current - Foreign excha risk - FV adj,08,2021,-24290659.19,"E0750 - Siam Kraft Industry Co., Ltd."
121080310,Derivative assets -Non-current - Interest risk- FV adj.,08,2021,258243719.14,"E0750 - Siam Kraft Industry Co., Ltd."
121080000,Derivative assets - Non-current,08,2021,415157284.24,"E0750 - Siam Kraft Industry Co., Ltd."
121000000,Other non-current financial assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
122010100,Investments in subsidiaries - Cost,08,2021,-3157883.36,"E0750 - Siam Kraft Industry Co., Ltd."
122010000,Investments in subsidiaries,08,2021,411999400.88,"E0750 - Siam Kraft Industry Co., Ltd."
122000000,"Investments in subsidiaries, joint ventures and associates",08,2021,836734804.77,"E0750 - Siam Kraft Industry Co., Ltd."
123020100,Other receivable - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020300,Prepaid expenses - Royalty fee & License - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020310,Prepaid Expense-Rent-Non-current,08,2021,836734804.77,"E0750 - Siam Kraft Industry Co., Ltd."
123020390,Prepaid expenses - Other - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020500,Deposits for import duty,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020510,Deposits - Paid - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123020000,Other receivables - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
123000000,Other non-current receivables,08,2021,5120379362.32,"E0750 - Siam Kraft Industry Co., Ltd."
125010100,Investment property - Land & Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
125010110,Accumulated depreciation -IP- Land & Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
125010000,Investment property - Land & Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
125000000,Investment property,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126010100,Land,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126010200,Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126010210,Accumulated depreciation  - Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126010000,Land and Land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126020100,Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126020110,Accumulated depreciation  - Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126020000,Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126025100,Machinery and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126025110,Accumulated depreciation  - Machinery&equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126025120,Accumulated impairment - Machinery&equip.,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126025000,Machinery and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126030100,Transportation equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126030110,Accumulated depreciation and - Transportation equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126030000,Transportation equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126035100,Office furniture and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126035110,Accumulated depreciation - Office furniture&equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126035000,Office furniture and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126040100,Construction work in progress,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126040000,Construction work in progress,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126060100,ROU - Land and land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126060110,ROU - Accumulated depreciation - Land and land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126060000,ROU - Land and land improvements,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126065100,ROU - Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126065110,ROU - Accumulated depreciation - Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126065000,ROU - Building and structures,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126070100,ROU - Plant machinery and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126070110,ROU - Accum. depreciation - Plant machinery and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126070000,ROU - Plant machinery and equipment,08,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
126075100,ROU - Transportation equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126075110,ROU - Accumulated depreciation - Transportation equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126075000,ROU - Transportation equipment,08,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
126080100,ROU - Office furniture and equipment,08,2021,1471262.1,"E0750 - Siam Kraft Industry Co., Ltd."
126080110,ROU - Accum. depreciation - Office furniture and equipment,08,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
126080000,ROU - Office furniture and equipment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
126000000,"Property, plant and equipment",08,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
127010100,Goodwill,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127010000,Goodwill,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127000000,Goodwill,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127110100,Software licenses,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127110110,Accumulated amortization - Software licenses,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127110000,Software licenses,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127115100,"Patent, copyright and trade secret - Purchase from outside",08,2021,9156615.72,"E0750 - Siam Kraft Industry Co., Ltd."
127115110,"Accum. Amortize- Patent, copyright & trade secret-Purchase",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127115000,"Patent, copyright and trade secret - Purchase from outside",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127120100,"Patent, copyright and trade secret - Self development",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127120110,"Accum. Amort.-Patent,copyright&trade secret - Self develop",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127120000,"Patent, copyright and trade secret - Self development",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127130100,Intangible assets from development process (RMA),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127130110,Accum. Amortize- Intangible assets from development (RMA),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127130000,Intangible assets from development process (RMA),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127135100,Intangible assets work in progress (AUC),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127135000,Intangible assets work in progress (AUC),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127155100,Intangible Assets - Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127155110,Accumulated amortization - Intangible Assets - Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127155000,Intangible assets - Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
127100000,Other intangible assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010100,Deferred income tax-Receivables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010150,Deferred income tax-Inventories,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010300,"Deferred income tax-Property, plant and equipment",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010500,Deferred income tax-Employee benefits,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010550,Deferred income tax-Provisions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010650,Deferred income tax-Leases-Leasee,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010800,Deferred income tax-Derivative,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010900,Deferred income tax-Loss carry forward,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010990,Deferred income tax-Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010999,Deferred income tax-DTA-Offseting,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010000,Deferred tax assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128000000,Deferred tax assets,08,2021,20455490608.56,"E0750 - Siam Kraft Industry Co., Ltd."
120000000,Total non-current assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
100000000,Total assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211020100,Short-term borrowings from financial institutions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211020200,Promissory notes from financial institutions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211020000,Short-term borrowings from financial institutions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211000000,Bank overdrafts & ST borrowings from financial institutions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212010100,Trade payables - Related parties,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212010200,Trade payables - Other parties,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212010000,Trade payables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020100,Other payables - Purchase of investments,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020110,"Other payables - Property, plant and equipment",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020190,Other payables - Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020200,Employee payables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020310,Accrued interest expenses,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020320,Accrued interest expenses - ROU,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020330,Accrued expenses -  Wages / Bonus / MSP,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020340,Accrued expenses -  Contract labour and Wages from outside,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020350,Accrued expenses -  Freight / Delivery expenses,08,2021,806957866.96,"E0750 - Siam Kraft Industry Co., Ltd."
212020360,Accrued expenses -  Rebate,08,2021,330906513.94,"E0750 - Siam Kraft Industry Co., Ltd."
212020370,Accrued expenses -  Sale promotion / Commission / Royalty,08,2021,1137864380.9,"E0750 - Siam Kraft Industry Co., Ltd."
212020390,Accrued exp. - Electric/Power/Water/Insurance/Factory,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020400,Accrued exp. - professional and consultant fee,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020410,Accrued expenses - Concession and royalty fee,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020420,Accrued expenses - Rent,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020450,Accrued expenses -  Tax,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020460,Accrued expenses&Unbilled trade payable-Goods&Services,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020490,Accrued expenses - Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020600,Deposits - Received,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020610,Vendor retention,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020700,Deferred rent income,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020900,Revenue Department & Others government tax payble,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020910,Employee income tax deducted at source,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020920,Income tax deducted at source by company,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020930,Value added tax (Output tax > Input tax),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020940,VAT Output Tax-Deferred (Payable),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020000,Other payables,08,2021,1137864380.9,"E0750 - Siam Kraft Industry Co., Ltd."
212030100,Contract liabilities,08,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
212030000,Current contract liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212000000,Trade and other current payables,08,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
213000200,Current portion of long-term borrowings - other parties,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
213000000,Current portion of long-term borrowings,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
215000100,Current portion AP - Lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
215000110,Current portion deferred interest expense-Lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
215000000,Current portion of lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
216000100,Short-term borrowings - Related parties,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
216000000,Short-term borrowings,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
217000100,Income tax payable,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
217000000,Income tax payable,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218010100,Provision accumulated absence,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218010000,Current provisions for employee benefits,08,2021,23659679688.91,"E0750 - Siam Kraft Industry Co., Ltd."
218020100,Short-term provisions-Contingent Consideration-Investments,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218020000,Other current provisions,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030210,Derivative liabilities - Foreign exchange risk-FV adj.,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030000,Derivative liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218090100,Other current liabilities - others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218090000,Other current liabilities - others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218000000,Other current liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900100,Interco.elim.offset-Trade payables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900200,Interco.elim.offset-Accrued expenses,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900000,Other current liabilities - Intercompany eliminations offset,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
210000000,Total current liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
221000200,Long-term borrowings - other parties,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
221000000,Long-term borrowings,08,2021,36032536.27,"E0750 - Siam Kraft Industry Co., Ltd."
222000100,Long-term lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
222000200,Long-term deferred interest expense - Lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
222000000,Lease liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020300,Accrued dividend expenses - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020610,Vendor retention - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020000,Other payables - Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223000000,Trade and other non-current payables,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000200,Deferred income tax-Tax Coupon,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000250,Deferred income tax-Investments,08,2021,1585295.73,"E0750 - Siam Kraft Industry Co., Ltd."
225000300,"Deferred income tax-Property, plant and equipment",08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000350,Deferred income tax-Intangible assets,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000800,Deferred income tax-Derivative,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000990,Deferred income tax-Others,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000999,Deferred income tax-DTL-Offseting,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000900,Deferred income tax-Different between  exchange buying rate,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000000,Deferred tax liabilities,08,2021,37617832.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000100,Legal serverance payment,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000300,Long service award,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000000,Non-current provisions for employee benefits,08,2021,37617832.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010210,Derivative liabilities-Foreign exch risk -FV adj-Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010000,Derivative liabilities-Non-current,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227000000,Other non-current liabilities,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
220000000,Total Non-current liabilities,08,2021,83405443.47,"E0750 - Siam Kraft Industry Co., Ltd."
200000000,Total liabilities,08,2021,-51446876.16,"E0750 - Siam Kraft Industry Co., Ltd."
311100100,Issued & Paid Share capital - Preferred stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311100000,Issued & Paid Share capital - Preferred stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311500100,Issued & Paid Share capital - Common stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311500000,Issued & Paid Share capital - Common stock,08,2021,31958567.31,"E0750 - Siam Kraft Industry Co., Ltd."
312100100,(Premium)Discount on share capital - Preferred stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312100000,(Premium)Discount on share capital - Preferred stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312500100,(Premium) Discount  on share capital - Common stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312500000,(Premium) Discount  on share capital - Common stock,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313500100,Surplus - treasury shares,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313500000,Surplus - treasury shares,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315100100,Retained earnings - Appropriated - Legal reserve,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315100000,Retained earnings - Appropriated - Legal reserve,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500100,Retained earning-Unappropriated-Beginning,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500110,Retained earning-Unappropriated-Adjust,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500200,Profit/Loss for the period,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500300,Final Dividend,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500500,Transfer to Legal Reserve,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500000,Retained earnings - Unappropriated,08,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
